class,linguistic pattern,predicate
http://dbpedia.org/ontology/Film,ausgewählte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,Deutsches,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,relativ,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Stolz,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,starke,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,karikiert,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,nationalsozialistischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,blauen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,schön,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,modernen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,persisch,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,schwedische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,verlorene,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,Stolz,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,zusätzlich,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,karikiert,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,blauen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,legendären,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,tätig,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Französischen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,experimenteller,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,rote,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,orig,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,italienisch,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,modernen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,hebräisch,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,erhältlich,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,Internationaler,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,tragenden,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,Stolz,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,karikiert,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,historische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,Letzte,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Französischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,anschließend,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,länger,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Private,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,konfrontiert,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,wilden,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,offizieller,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,kurzer,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,türkischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,geschaffene,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,sinngemäß,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,einzigen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,persisch,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,heutigen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,ausgewählte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,persisch,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Junge,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,porträtiert,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,kurze,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Junge,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,portugiesischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,staatlich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Berliner,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,älteste,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,allgemeinbildenden,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,deutschen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,staatliches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,größte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,gemeinnützigen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,anerkannte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,größten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,humanistisches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,sprachlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,ältesten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,naturwissenschaftlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,ehemaligen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,heutigen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,anerkanntes,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,freier,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,staatliche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,späteren,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Karlsruher,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,deutsche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,einzige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,unterrichten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,verschiedenen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,staatlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,neusprachliches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,historischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,ungefähr,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,östlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,geborenen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,öffentliche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Deutschen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Münchner,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,integrierte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,anerkannten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,bestehende,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,gymnasialer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,katholische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,privater,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,öffentliches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,verschiedene,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,beruflichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,gegründete,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,erbaut,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Deutsche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,offiziell,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,katholisches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,direkt,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Hamburger,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,Höhere,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,heutige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,gegründetes,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,niedersächsischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,internationale,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,sprachliches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,private,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,städtische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,naturwissenschaftlich-technologisches,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/School,gegründeten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/FigureSkater,ehemaliger,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,russisch,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,deutsche,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/FigureSkater,ehemalige,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,ehemalige,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/FigureSkater,österreichische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/FigureSkater,russischer,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,englisch,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,Russische,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,ehemaliger,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/FigureSkater,deutscher,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,internationalen,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,russische,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,deutsche,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,trainiert,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/FigureSkater,US-amerikanische,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/TennisPlayer,ehemaliger,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,ehemaliger,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,ehemaliger,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,ehemalige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,ehemalige,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,ehemalige,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,britischer,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,US-amerikanische,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,britischer,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,US-amerikanische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,US-amerikanische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,russisch,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,US-amerikanische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,französischer,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,englische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,russisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,britische,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,englische,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/TennisPlayer,deutsche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,französischer,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,ehemaliger,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/TennisPlayer,französischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,russisch,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,britische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TennisPlayer,französischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,französischer,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,italienischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,spanischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,US-amerikanische,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,deutsche,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,russische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,französische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,spanischer,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,spanischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,britischer,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,italienischer,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,italienischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,britischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,russische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/TennisPlayer,tschechischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,britischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,italienische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,deutscher,http://dbpedia.org/ontology/coach
http://dbpedia.org/ontology/TennisPlayer,russischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TennisPlayer,englisch,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/TennisPlayer,niederländische,http://dbpedia.org/ontology/country
